symbol,strategy,entry_ts,exit_ts,side,entry_price,exit_price,quantity,raw_pnl,entry_fee,exit_fee,pnl_net,pnl_bps
ETHUSDT,S3,1780501503232,1780501596409,Long,1844.81889,1840.851756,1.0,-3.9671339999999873,1.0146503895,1.0124684658,-5.994252855299987,-32.49236490255142
ETHUSDT,S3,1780501603409,1780501605737,Long,1840.4580179999998,1840.001926,1.0,-0.4560919999998987,1.0122519099,1.0120010593,-2.4803449691998987,-13.476781023754375
ETHUSDT,S3,1780501608171,1780501779430,Long,1841.178162,1840.6318,1.0,-0.5463619999998173,1.0126479891,1.01234749,-2.5713574790998175,-13.965826513533337
ETHUSDT,S3,1780501781505,1780501808188,Long,1841.848296,1840.43184,1.0,-1.4164559999999256,1.0130165628,1.012237512,-3.4417100747999254,-18.686175632783634
ETHUSDT,S3,1780501816804,1780501939177,Long,1841.188164,1837.43244,1.0,-3.755723999999873,1.0126534902,1.010587842,-5.778965332199872,-31.387152303027037
ETHUSDT,S3,1780501940486,1780502097237,Long,1838.7176699999998,1836.5326200000002,1.0,-2.185049999999592,1.0112947184999999,1.0100929410000001,-4.206437659499592,-22.877017652740527
ETHUSDT,S3,1780502102797,1780502247418,Long,1837.087344,1836.872552,1.0,-0.21479199999998855,1.0103980392,1.0102799036,-2.2354699427999885,-12.168555567600647
ETHUSDT,S3,1780502257277,1780502423274,Long,1836.757278,1837.152496,1.0,0.39521799999988616,1.0102165029,1.0104338728,-1.625432375700114,-8.849467456418669
ETHUSDT,S3,1780529719604,1780529803873,Long,1821.1141499999999,1817.48643,1.0,-3.627719999999954,1.0016127825,0.9996175365000001,-5.628950318999954,-30.90937665274829
ETHUSDT,S3,1780530289013,1780530342371,Long,1816.293186,1815.3368600000001,1.0,-0.95632599999999,0.9989612523000001,0.9984352730000001,-2.95372252529999,-16.26236638482874
ETHUSDT,S3,1780530357452,1780530359832,Long,1817.353398,1816.716584,1.0,-0.6368139999999585,0.9995443689000001,0.9991941212000001,-2.6355524900999585,-14.502146324431934
ETHUSDT,S3,1780530569168,1780530577378,Long,1820.3039880000001,1818.866154,1.0,-1.4378340000000662,1.0011671934000002,1.0003763847,-3.4393775781000664,-18.894523116872204
ETHUSDT,S3,1780530629245,1780530637264,Long,1820.1739619999998,1818.2362799999999,1.0,-1.9376819999999952,1.0010956791,1.000029954,-3.9388076330999953,-21.639731780208795
ETHUSDT,S3,1780530645067,1780530657203,Long,1820.31399,1818.796168,1.0,-1.5178220000000238,1.0011726945000001,1.0003378924000002,-3.519332586900024,-19.333656755008644
ETHUSDT,S3,1780531054066,1780532153135,Long,1813.16256,1817.426442,1.0,4.263881999999967,0.9972394080000001,0.9995845431,2.2670580488999668,12.503335877947794
ETHUSDT,S3,1780558462111,1780558984196,Long,1778.135556,1785.422844,1.0,7.2872879999999896,0.9779745558,0.9819825642000001,5.327330879999989,29.960206700911332
ETHUSDT,S3,1780558997863,1780559175578,Long,1785.276984,1780.5038279999999,1.0,-4.773156000000199,0.9819023412000001,0.9792771054,-6.734335446600198,-37.721516083804495
ETHUSDT,S3,1780559187117,1780559467388,Long,1781.9163119999998,1779.9039480000001,1.0,-2.0123639999997067,0.9800539716,0.9789471714000001,-3.9713651429997068,-22.287046345865132
ETHUSDT,S3,1780559486075,1780560009436,Long,1780.1659619999998,1775.5048279999999,1.0,-4.661133999999947,0.9790912790999999,0.9765276554,-6.616752934499948,-37.16930373764752
ETHUSDT,S3,1780587141192,1780587156393,Long,1778.475624,1777.39445,1.0,-1.081173999999919,0.9781615932000001,0.9775669475000001,-3.0369025406999195,-17.075873853528396
ETHUSDT,S3,1780587302492,1780587307492,Long,1778.6956679999998,1778.724184,1.0,0.028516000000081476,0.9782826174,0.9782983012,-1.9280649185999186,-10.839768451046336
ETHUSDT,S3,1780587381592,1780587388992,Long,1779.145758,1776.214686,1.0,-2.9310719999998582,0.9785301668999999,0.9769180773,-4.886520244199858,-27.465541944651942
ETHUSDT,S3,1780587543492,1780587569293,Long,1777.325394,1777.864356,1.0,0.5389620000000832,0.9775289667,0.9778253958,-1.4163923624999168,-7.96923493740346
ETHUSDT,S3,1780587605192,1780587619293,Long,1778.275584,1776.914546,1.0,-1.3610380000000077,0.9780515712000001,0.9773030003000001,-3.3163925715000078,-18.64948606019891
ETHUSDT,S3,1780587787492,1780587796793,Long,1777.125354,1776.414646,1.0,-0.7107080000000678,0.9774189447,0.9770280553,-2.665155000000068,-14.997000599880407
ETHUSDT,S3,1780587902192,1780587908192,Long,1774.55484,1773.735182,1.0,-0.8196580000001177,0.9760051620000001,0.9755543501,-2.771217512100118,-15.616409533447374
ETHUSDT,S3,1780588094292,1780588113592,Long,1772.4144119999999,1772.2754740000003,1.0,-0.1389379999995981,0.9748279266,0.9747515107000002,-2.0885174372995983,-11.783460025823794
ETHUSDT,S3,1780588139492,1780588166992,Long,1773.924714,1770.8457600000002,1.0,-3.0789539999998397,0.9756585927000001,0.9739651680000001,-5.02857776069984,-28.347188136079154
ETHUSDT,S3,1780588194592,1780588195592,Long,1772.814492,1772.455438,1.0,-0.35905400000001464,0.9750479706,0.9748504909000001,-2.3089524615000148,-13.024219239629359
ETHUSDT,S3,1780588244492,1780588283792,Long,1772.8945079999999,1773.2352819999999,1.0,0.34077400000001035,0.9750919794,0.9752794051,-1.6095973844999896,-9.07892363159145
ETHUSDT,S3,1780588665192,1780588666192,Long,1778.8256939999999,1777.964336,1.0,-0.8613579999998819,0.9783541317,0.9778803848000001,-2.817592516499882,-15.839621195059499
ETHUSDT,S3,1780615801092,1780615923392,Long,1760.6820659999998,1763.6372020000001,1.0,2.955136000000266,0.9683751362999999,0.9700004611000002,1.016760402600266,5.774809786699253
ETHUSDT,S3,1780615926493,1780616041293,Long,1764.4128119999998,1763.227284,1.0,-1.1855279999997492,0.9704270465999999,0.9697750062000001,-3.1257300527997494,-17.7154123544176
ETHUSDT,S3,1780616113192,1780616121392,Long,1765.533036,1764.94694,1.0,-0.5860959999999977,0.9710431698,0.9707208170000001,-2.527859986799998,-14.317828866726446
ETHUSDT,S3,1780616179193,1780616250692,Long,1766.1331559999999,1766.206688,1.0,0.07353200000011384,0.9713732358,0.9714136784,-1.8692549141998862,-10.583884390877074
ETHUSDT,S3,1780616292092,1780616375292,Long,1766.6432579999998,1766.106708,1.0,-0.5365499999998065,0.9716537919,0.9713586894,-2.4795624812998067,-14.035445300410544
ETHUSDT,S3,1780616448592,1780616466392,Long,1768.543638,1768.356258,1.0,-0.1873800000000756,0.9726990009000002,0.9725959419000001,-2.132674942800076,-12.058933107310049
ETHUSDT,S3,1780616844292,1780616845292,Long,1768.123554,1767.416446,1.0,-0.707108000000062,0.9724679547,0.9720790453,-2.651655000000062,-14.997000599880375
ETHUSDT,S3,1780616996592,1780617010892,Long,1768.5236340000001,1768.836162,1.0,0.3125279999999293,0.9726879987000001,0.9728598891000001,-1.6330198878000708,-9.233803023070433
ETHUSDT,S3,1780617078592,1780617109793,Long,1770.624054,1769.705988,1.0,-0.9180659999999534,0.9738432297,0.9733382934,-2.8652475230999532,-16.182133732042665
ETHUSDT,S3,1780617532592,1780617606992,Long,1771.4342159999999,1767.6464,1.0,-3.7878159999997933,0.9742888188,0.9722055200000002,-5.734310338799793,-32.371003602652515
SOLUSDT,S2,1780522210936,1780522218653,Long,71.77435200000001,71.745648,1.0,-0.028704000000004726,0.0,0.0,-0.028704000000004726,-3.999200159968664
SOLUSDT,S2,1780522247311,1780522254143,Long,71.85436800000001,71.845628,1.0,-0.008740000000003079,0.0,0.0,-0.008740000000003079,-1.2163491577857979
SOLUSDT,S2,1780541574039,1780541576305,Long,70.294056,70.24594800000001,1.0,-0.04810799999998494,0.0,0.0,-0.04810799999998494,-6.84382190152535
SOLUSDT,S2,1780541614067,1780541617606,Long,70.26405,70.23595,1.0,-0.028099999999994907,0.0,0.0,-0.028099999999994907,-3.9992001599672813
SOLUSDT,S2,1780571492205,1780571493363,Long,67.56351,67.54648800000001,1.0,-0.017021999999982995,0.0,0.0,-0.017021999999982995,-2.5194072954443896
SOLUSDT,S2,1780607406798,1780607412298,Long,68.983794,68.93621,1.0,-0.047584000000000515,0.0,0.0,-0.047584000000000515,-6.897851979553417
SOLUSDT,S2,1780607422798,1780607430097,Long,68.96379,68.93621,1.0,-0.027580000000000382,0.0,0.0,-0.027580000000000382,-3.9992001599680616
SOLUSDT,S2,1780607699298,1780607706998,Long,68.83376399999999,68.78623999999999,1.0,-0.04752399999999568,0.0,0.0,-0.04752399999999568,-6.904169878026093
SOLUSDT,S2,1780609366197,1780609373297,Long,67.793556,67.746448,1.0,-0.04710799999999438,0.0,0.0,-0.04710799999999438,-6.9487430339241065
SOLUSDT,S2,1780631142297,1780631159698,Long,67.06340999999999,67.056586,1.0,-0.006823999999994612,0.0,0.0,-0.006823999999994612,-1.0175444404026894
SOLUSDT,S2,1780633504797,1780633509798,Long,67.323462,67.326532,1.0,0.003069999999993911,0.0,0.0,0.003069999999993911,0.4560074465561368
SOLUSDT,S3,1780500610952,1780500731038,Long,74.234844,73.955206,1.0,-0.2796379999999914,0.0408291642,0.0406753633,-0.3611425274999914,-48.64865446474049
SOLUSDT,S3,1780500746935,1780500750735,Long,73.924782,73.87522200000001,1.0,-0.049559999999985394,0.040658630099999996,0.04063137210000001,-0.13085000219998538,-17.700424493640764
SOLUSDT,S3,1780500763135,1780500780034,Long,73.874772,73.715254,1.0,-0.1595179999999914,0.0406311246,0.0405433897,-0.2406925142999914,-32.58115156010111
SOLUSDT,S3,1780500782034,1780500814233,Long,73.73474399999999,73.695258,1.0,-0.03948599999999658,0.0405541092,0.0405323919,-0.12057250109999657,-16.352196340438446
SOLUSDT,S3,1780500822921,1780501041228,Long,73.66473,73.465304,1.0,-0.19942600000000255,0.040515601500000005,0.0404059172,-0.2803475187000025,-38.0572247668596
SOLUSDT,S3,1780501088194,1780501689828,Long,73.41468,73.41531400000001,1.0,0.0006340000000051305,0.04037807400000001,0.040378422700000006,-0.08012249669999488,-10.913688747263475
SOLUSDT,S3,1780501706212,1780501803218,Long,73.48469399999999,73.545288,1.0,0.06059400000000892,0.040416581699999996,0.040449908400000005,-0.020272490099991082,-2.75873641114857
SOLUSDT,S3,1780501828064,1780501939177,Long,73.62472199999999,73.345328,1.0,-0.27939399999999637,0.0404935971,0.0403399304,-0.36022752749999637,-48.92752294534932
SOLUSDT,S3,1780502007905,1780502247417,Long,73.5147,73.305336,1.0,-0.20936400000000788,0.04043308500000001,0.0403179348,-0.29011501980000787,-39.46353855759567
SOLUSDT,S3,1780502265023,1780502443336,Long,73.31465999999999,73.23535,1.0,-0.07930999999999244,0.040323063,0.0402794425,-0.15991250549999242,-21.811804828664886
SOLUSDT,S3,1780529450062,1780529526476,Long,71.874372,71.825632,1.0,-0.04873999999999512,0.0395309046,0.0395040976,-0.12777500219999513,-17.77754693981815
SOLUSDT,S3,1780529610485,1780530192339,Long,71.784354,71.73565,1.0,-0.048703999999986536,0.0394813947,0.03945460750000001,-0.12764000219998656,-17.781033761199073
SOLUSDT,S3,1780530308705,1780530463328,Long,71.70433799999999,71.725652,1.0,0.02131400000000383,0.0394373859,0.0394491086,-0.057572494499996164,-8.029150830455498
SOLUSDT,S3,1780530626041,1780530931381,Long,71.77435200000001,71.645668,1.0,-0.1286840000000069,0.039475893600000006,0.0394051174,-0.2075650110000069,-28.919106228922395
SOLUSDT,S3,1780558693927,1780559120209,Long,69.723942,69.716054,1.0,-0.007887999999994122,0.038348168099999996,0.038343829700000005,-0.08457999779999412,-12.130696482994912
SOLUSDT,S3,1780559135144,1780559175577,Long,69.723942,69.646068,1.0,-0.07787399999999423,0.038348168099999996,0.0383053374,-0.15452750549999422,-22.16276089208987
SOLUSDT,S3,1780559203823,1780559299220,Long,69.753948,69.51609400000001,1.0,-0.23785399999998447,0.0383646714,0.03823385170000001,-0.31445252309998445,-45.08024737180245
SOLUSDT,S3,1780559305459,1780559467387,Long,69.573912,69.546088,1.0,-0.02782400000000962,0.038265651600000006,0.0382503484,-0.10434000000000962,-14.997000599881407
SOLUSDT,S3,1780559482153,1780559899106,Long,69.583914,69.326132,1.0,-0.25778199999999174,0.0382711527,0.0381293726,-0.3341825252999917,-48.02583040959606
SOLUSDT,S3,1780559929077,1780560030422,Long,69.21384,69.02619200000001,1.0,-0.18764799999999582,0.03806761200000001,0.03796440560000001,-0.2636800175999958,-38.09642950022651
SOLUSDT,S3,1780587785197,1780587791297,Long,69.703938,69.756046,1.0,0.05210800000000404,0.0383371659,0.0383658253,-0.02459499119999596,-3.5284937846690902
SOLUSDT,S3,1780588226597,1780588237497,Long,69.683934,69.556086,1.0,-0.12784800000000018,0.0383261637,0.0382558473,-0.2044300110000002,-29.336749414865153
SOLUSDT,S3,1780615807197,1780615923697,Long,68.293656,68.406316,1.0,0.11266000000000531,0.0375615108,0.0376234738,0.03747501540000531,5.487334782604889
SOLUSDT,S3,1780615944398,1780616008898,Long,68.433684,68.396318,1.0,-0.037366000000005783,0.0376385262,0.0376179749,-0.11262250110000577,-16.45717350245323
SOLUSDT,S3,1780616048197,1780617390298,Long,68.41368,68.78623999999999,1.0,0.3725599999999929,0.037627524,0.037832432,0.2971000439999929,43.426993548657656
SOLUSDT,S3,1780617434898,1780617663197,Long,68.703738,68.576282,1.0,-0.12745599999999513,0.037787055900000005,0.037716955100000005,-0.20296001099999514,-29.54133456319293
SOLUSDT,S3,1780644603898,1780644634497,Long,65.41308000000001,65.55688599999999,1.0,0.14380599999998367,0.035977194000000004,0.036056287299999996,0.07177251869998366,10.972196799169778
SOLUSDT,S3,1780644644698,1780644662097,Long,65.653128,65.43691,1.0,-0.2162179999999978,0.0361092204,0.0359903005,-0.2883175208999978,-43.91527558290868
SOLUSDT,S3,1780644669198,1780644671297,Long,65.44308600000001,65.366924,1.0,-0.07616200000001072,0.03599369730000001,0.0359518082,-0.14810750550001073,-22.631497771974065
SOLUSDT,S3,1780644675398,1780644784797,Long,65.38307400000001,65.51689400000001,1.0,0.13382000000000005,0.035960690700000006,0.036034291700000005,0.06182501760000004,9.45581383952673
SOLUSDT,S3,1780644785797,1780644840998,Long,65.56311,65.73685,1.0,0.17374000000000933,0.0360597105,0.036155267500000005,0.10152502200000932,15.485083303706814
SOLUSDT,S3,1780644843097,1780644844097,Long,65.783154,65.706856,1.0,-0.0762979999999942,0.0361807347,0.036138770800000004,-0.1486175054999942,-22.592031008424165
SOLUSDT,S3,1780644856297,1780644864297,Long,65.753148,65.69685799999999,1.0,-0.05629000000000417,0.036164231399999996,0.0361332719,-0.12858750330000418,-19.55609840915969
SOLUSDT,S3,1780644868397,1780644907797,Long,65.793156,65.83682999999999,1.0,0.04367399999999577,0.0361862358,0.036210256499999996,-0.028722492300004225,-4.365574483158131
SOLUSDT,S3,1780644919098,1780644941197,Long,65.843166,65.896818,1.0,0.05365199999999959,0.0362137413,0.0362432499,-0.018804991200000412,-2.856027791859282
SOLUSDT,S3,1780644942197,1780644954497,Long,65.933184,65.906816,1.0,-0.026367999999990843,0.0362632512,0.03624874880000001,-0.09887999999999085,-14.997000599878637
XRPUSDT,S2,1780497570759,1780497573118,Long,1.2328465199999998,1.2317536,1.0,-0.0010929199999998307,0.0,0.0,-0.0010929199999998307,-8.865012653804067
XRPUSDT,S2,1780497980048,1780497985006,Long,1.23094614,1.2302539,1.0,-0.0006922400000000106,0.0,0.0,-0.0006922400000000106,-5.623641664776744
XRPUSDT,S2,1780498792687,1780498798426,Long,1.2306460799999999,1.23015392,1.0,-0.0004921599999998527,0.0,0.0,-0.0004921599999998527,-3.9992001599668097
XRPUSDT,S2,1780498810890,1780498815091,Long,1.23054606,1.22985398,1.0,-0.0006920800000000948,0.0,0.0,-0.0006920800000000948,-5.624169809621712
XRPUSDT,S2,1780499400573,1780499404873,Long,1.22934582,1.2287542,1.0,-0.0005916200000000149,0.0,0.0,-0.0005916200000000149,-4.812478233342143
XRPUSDT,S2,1780518908875,1780518914896,Short,1.19976,1.19963988,1.0,0.0001201199999998348,0.0,0.0,0.0001201199999998348,1.0012002400466327
XRPUSDT,S2,1780518934176,1780518941006,Long,1.2008401199999998,1.19966002,1.0,-0.0011800999999997952,0.0,0.0,-0.0011800999999997952,-9.827286583327973
XRPUSDT,S2,1780518961995,1780518966295,Long,1.2001399799999999,1.19966002,1.0,-0.00047995999999983496,0.0,0.0,-0.00047995999999983496,-3.9992001599666316
XRPUSDT,S2,1780518980579,1780518998327,Long,1.2001399799999999,1.19976,1.0,-0.00037997999999994647,0.0,0.0,-0.00037997999999994647,-3.166130670856799
XRPUSDT,S2,1780519019559,1780519031294,Long,1.20003996,1.19946006,1.0,-0.0005798999999999666,0.0,0.0,-0.0005798999999999666,-4.832339083108254
XRPUSDT,S2,1780519057204,1780519059392,Long,1.1987397,1.19816032,1.0,-0.0005793800000000182,0.0,0.0,-0.0005793800000000182,-4.833242779896405
XRPUSDT,S2,1780519072893,1780519073896,Long,1.19843964,1.19786038,1.0,-0.0005792599999998593,0.0,0.0,-0.0005792599999998593,-4.833451603785897
XRPUSDT,S2,1780519079764,1780519090092,Long,1.19883972,1.19816032,1.0,-0.0006794000000001077,0.0,0.0,-0.0006794000000001077,-5.667146230357696
XRPUSDT,S2,1780541533410,1780541534410,Long,1.18593714,1.18536288,1.0,-0.0005742600000000486,0.0,0.0,-0.0005742600000000486,-4.842246529188289
XRPUSDT,S2,1780545013064,1780545015402,Long,1.2093418200000001,1.2087582000000001,1.0,-0.0005836200000000069,0.0,0.0,-0.0005836200000000069,-4.825930852205267
XRPUSDT,S2,1780545026919,1780545028980,Long,1.20964188,1.20885818,1.0,-0.0007836999999999428,0.0,0.0,-0.0007836999999999428,-6.478777007951666
XRPUSDT,S2,1780545030217,1780545036448,Long,1.20944184,1.20905814,1.0,-0.00038369999999998683,0.0,0.0,-0.00038369999999998683,-3.1725378377846334
XRPUSDT,S2,1780545056868,1780545064836,Long,1.20944184,1.20885818,1.0,-0.0005836599999999859,0.0,0.0,-0.0005836599999999859,-4.8258624821511535
XRPUSDT,S2,1780609424003,1780609434403,Long,1.16153226,1.16066782,1.0,-0.0008644399999999663,0.0,0.0,-0.0008644399999999663,-7.442238410149421
XRPUSDT,S2,1780623898504,1780623900604,Long,1.15783152,1.15756844,1.0,-0.00026308000000008214,0.0,0.0,-0.00026308000000008214,-2.272178598144246
XRPUSDT,S2,1780633980204,1780633981303,Long,1.1397279,1.13917212,1.0,-0.0005557800000000057,0.0,0.0,-0.0005557800000000057,-4.876427084043531
XRPUSDT,S2,1780637220403,1780637225803,Long,1.1402279999999998,1.1410717400000001,1.0,0.0008437400000003148,0.0,0.0,0.0008437400000003148,7.39974812055409
XRPUSDT,S2,1780644739903,1780644746903,Long,1.12502496,1.1253748799999999,1.0,0.00034991999999989254,0.0,0.0,0.00034991999999989254,3.1103309921220994
XRPUSDT,S3,1780500681743,1780500693442,Long,1.22894574,1.22835428,1.0,-0.0005914599999998771,0.000675920157,0.000675594854,-0.0019429750109998772,-15.810095985196853
XRPUSDT,S3,1780500777999,1780500795639,Long,1.2229445399999999,1.2223554799999998,1.0,-0.0005890600000000301,0.0006726194969999999,0.000672295514,-0.00193397501100003,-15.814085984635332
XRPUSDT,S3,1780500911737,1780500927152,Long,1.22284452,1.22315532,1.0,0.0003108000000000555,0.0006725644860000001,0.0006727354260000001,-0.0010344999119999447,-8.459782867571297
XRPUSDT,S3,1780500957475,1780500969135,Long,1.2242448,1.22405514,1.0,-0.0001896599999999804,0.00067333464,0.000673230327,-0.0015362249669999804,-12.548347903948464
XRPUSDT,S3,1780501408125,1780501409125,Long,1.2248449199999998,1.22415512,1.0,-0.0006897999999997406,0.0006736647059999999,0.0006732853160000001,-0.0020367500219997405,-16.628635909268752
XRPUSDT,S3,1780501503230,1780501580808,Long,1.22434482,1.2232553000000002,1.0,-0.001089519999999844,0.000673389651,0.0006727904150000001,-0.002435700065999844,-19.893905917777673
XRPUSDT,S3,1780501620220,1780501689827,Long,1.2210441600000002,1.22205554,1.0,0.0010113799999997841,0.0006715742880000001,0.000672130547,-0.00033232483500021605,-2.7216446864642143
XRPUSDT,S3,1780501705717,1780501807615,Long,1.22334462,1.2248549800000001,1.0,0.001510360000000155,0.0006728395410000001,0.0006736702390000001,0.0001638502200001547,1.3393627381968192
XRPUSDT,S3,1780501818863,1780501846645,Long,1.22554506,1.22535488,1.0,-0.00019017999999992874,0.000674049783,0.000673945184,-0.0015381749669999287,-12.550945837927237
XRPUSDT,S3,1780501880246,1780501901092,Long,1.22654526,1.2252549000000001,1.0,-0.0012903599999998239,0.000674599893,0.0006738901950000001,-0.002638850087999824,-21.514494198117273
XRPUSDT,S3,1780501940489,1780501993611,Long,1.2246448799999998,1.22515492,1.0,0.0005100400000002114,0.0006735546839999999,0.0006738352060000001,-0.0008373498899997885,-6.837491453030765
XRPUSDT,S3,1780502028936,1780502090485,Long,1.2250449600000002,1.22415512,1.0,-0.0008898400000001416,0.0006737747280000002,0.0006732853160000001,-0.002236900044000142,-18.259738352787817
XRPUSDT,S3,1780502106537,1780502216079,Long,1.2250449600000002,1.22495496,1.0,-9.000000000014552e-05,0.0006737747280000002,0.0006737252280000001,-0.0014374999560001459,-11.734262846974577
XRPUSDT,S3,1780502266277,1780502270866,Long,1.22534502,1.2246550200000001,1.0,-0.0006899999999998574,0.000673939761,0.0006735602610000002,-0.002037500021999858,-16.62796999003479
XRPUSDT,S3,1780529628671,1780529787489,Long,1.20404076,1.2022595,1.0,-0.0017812600000000067,0.000662222418,0.0006612427250000001,-0.003104725143000007,-25.785880728821894
XRPUSDT,S3,1780529910353,1780529919714,Long,1.2017403,1.2009597600000002,1.0,-0.0007805399999998297,0.000660957165,0.0006605278680000002,-0.00210202503299983,-17.491508215209475
XRPUSDT,S3,1780530151462,1780530215975,Long,1.2029405400000002,1.20245946,1.0,-0.0004810800000001336,0.0006616172970000001,0.000661352703,-0.0018040500000001338,-14.997000599881133
XRPUSDT,S3,1780530243365,1780530633755,Long,1.2027404999999998,1.20185958,1.0,-0.0008809199999997297,0.000661507275,0.0006610227690000001,-0.0022034500439997297,-18.320244840842477
XRPUSDT,S3,1780530644700,1780532643375,Long,1.2028405199999999,1.2029593600000001,1.0,0.0001188400000002865,0.0006615622859999999,0.0006616276480000001,-0.0012043499339997135,-10.012548745861286
XRPUSDT,S3,1780558559266,1780558685880,Long,1.17783552,1.17366522,1.0,-0.00417029999999996,0.000647809536,0.000645515871,-0.0054636254069999595,-46.38699813535899
XRPUSDT,S3,1780558742946,1780559243093,Long,1.1765352599999999,1.1724654600000002,1.0,-0.004069799999999679,0.0006470943929999999,0.0006448560030000002,-0.005361750395999679,-45.57237320706972
XRPUSDT,S3,1780559248480,1780559283200,Long,1.17293454,1.17216552,1.0,-0.0007690199999998981,0.000645113997,0.000644691036,-0.002058825032999898,-17.552770105993282
XRPUSDT,S3,1780559304234,1780559546520,Long,1.1711341800000001,1.17186558,1.0,0.0007313999999998266,0.0006441237990000001,0.000644526069,-0.0005572498680001735,-4.758206852097626
XRPUSDT,S3,1780559589131,1780559834938,Long,1.17153426,1.16966602,1.0,-0.0018682400000000765,0.000644343843,0.0006433163110000001,-0.0031559001540000767,-26.938180655511314
XRPUSDT,S3,1780559839375,1780559884889,Long,1.170234,1.16836628,1.0,-0.0018677199999999061,0.0006436287000000001,0.000642601454,-0.003153950153999906,-26.951448633349454
XRPUSDT,S3,1780559907506,1780560103922,Long,1.1683336199999999,1.16516692,1.0,-0.0031666999999997447,0.000642583491,0.0006408418060000001,-0.004450125296999744,-38.08950817489738
XRPUSDT,S3,1780587784803,1780587810903,Long,1.17103416,1.17136568,1.0,0.00033152000000002957,0.000644068788,0.000644251124,-0.0009567999119999705,-8.17055509294426
XRPUSDT,S3,1780588506104,1780588555403,Long,1.16703336,1.1657667999999999,1.0,-0.0012665600000001387,0.0006418683480000001,0.0006411717399999999,-0.002549600088000139,-21.84684838829405
XRPUSDT,S3,1780588650603,1780588807903,Long,1.1697339,1.16786638,1.0,-0.0018675200000000114,0.0006433536450000001,0.0006423265090000001,-0.0031532001540000116,-26.956559555981165
XRPUSDT,S3,1780615806803,1780615960903,Long,1.16243244,1.16346726,1.0,0.0010348200000001029,0.000639337842,0.000639906993,-0.00024442483499989716,-2.102701426672996
XRPUSDT,S3,1780615962104,1780616009004,Long,1.16393274,1.16386718,1.0,-6.555999999990902e-05,0.000640163007,0.0006401269490000001,-0.001345849955999909,-11.562952993313937
XRPUSDT,S3,1780616033903,1780616466003,Long,1.1641327799999999,1.16506694,1.0,0.0009341600000001282,0.000640273029,0.0006407868170000001,-0.00034689984599987184,-2.979899303238174
XRPUSDT,S3,1780616685703,1780616941803,Long,1.1667333,1.1642671000000002,1.0,-0.002466199999999752,0.000641703315,0.0006403469050000001,-0.003748250219999752,-32.12602417364579
XRPUSDT,S3,1780616952403,1780617077403,Long,1.16483292,1.16716652,1.0,0.0023336000000000467,0.000640658106,0.0006419415860000001,0.0010510003080000465,9.022755881590696
XRPUSDT,S3,1780617172704,1780617239204,Long,1.1678335199999998,1.16686658,1.0,-0.0009669399999998607,0.000642308436,0.0006417766190000001,-0.002251025054999861,-19.27522216522661
XRPUSDT,S3,1780617241304,1780617632903,Long,1.16733342,1.16706654,1.0,-0.0002668800000000804,0.0006420333810000001,0.000641886597,-0.0015507999780000805,-13.284978836638468
XRPUSDT,S3,1780644619403,1780644633804,Long,1.12262448,1.1240751400000002,1.0,0.001450660000000159,0.0006174434640000001,0.0006182413270000002,0.00021497520900015882,1.9149342708094057
XRPUSDT,S3,1780644645103,1780644653303,Long,1.1267253,1.12547486,1.0,-0.0012504399999999638,0.000619698915,0.000619011173,-0.002489150087999964,-22.091898424575753
XRPUSDT,S3,1780644691103,1780644695103,Long,1.12332462,1.12247546,1.0,-0.0008491600000000155,0.0006178285410000001,0.000617361503,-0.0020843500440000154,-18.555188828675504
XRPUSDT,S3,1780644728903,1780644746903,Long,1.12352466,1.1253748799999999,1.0,0.0018502199999999025,0.000617938563,0.000618956184,0.0006133252529999025,5.4589389519932965
XRPUSDT,S3,1780644750903,1780644754903,Long,1.1257251,1.12507494,1.0,-0.0006501599999999552,0.000619148805,0.000618791217,-0.0018881000219999552,-16.77230099959533
XRPUSDT,S3,1780644760004,1780644762104,Long,1.12602516,1.12517492,1.0,-0.0008502399999998911,0.000619313838,0.0006188462060000001,-0.002088400043999891,-18.54665524525128
XRPUSDT,S3,1780644781603,1780644784703,Long,1.1261251799999998,1.12457504,1.0,-0.0015501399999997556,0.000619368849,0.000618516272,-0.0027880251209997558,-24.75768387489352
XRPUSDT,S3,1780644785704,1780644841204,Long,1.1254250399999999,1.12747446,1.0,0.0020494200000000795,0.000618983772,0.000620110953,0.0008103252750000795,7.200171012723154
XRPUSDT,S3,1780644859903,1780644898704,Long,1.1277255,1.12887418,1.0,0.001148680000000013,0.000620249025,0.000620880799,-9.244982399998704e-05,-0.819790135099251
XRPUSDT,S3,1780644902804,1780644959903,Long,1.1296258799999999,1.13167362,1.0,0.0020477400000000756,0.0006212942339999999,0.000622420491,0.0008040252750000755,7.117624420928419
