minute_utc,coin,n_frames,n_horizon,n_legs,leg_w_p50,leg_w_p75,leg_w_max,leg_rel_p50,atm_mark_iv,under,n_unquoted_legband
2026-08-20T07:15:00Z,ETH,468,56,3,0.12,0.2,0.28,0.0061,0.519,2263.25,0
2026-08-20T07:16:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0097,0.3357,70117.0,0
2026-08-20T07:16:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0062,0.5192,2263.28,0
2026-08-20T07:17:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0097,0.3358,70110.85,0
2026-08-20T07:17:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0062,0.5162,2263.02,0
2026-08-20T07:18:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0091,0.3375,70027.87,0
2026-08-20T07:18:00Z,ETH,468,56,3,0.12,0.245,0.37,0.006,0.5159,2259.54,0
2026-08-20T07:19:00Z,BTC,610,76,4,0.18,0.215,0.29,0.013,0.3373,69977.19,0
2026-08-20T07:19:00Z,ETH,468,56,3,0.11,0.285,0.46,0.0059,0.5153,2258.21,0
2026-08-20T07:20:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0091,0.3355,70005.2,0
2026-08-20T07:20:00Z,ETH,468,56,3,0.12,0.155,0.19,0.006,0.515,2259.08,0
2026-08-20T07:21:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0093,0.3357,70043.48,0
2026-08-20T07:21:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0041,0.5153,2260.64,0
2026-08-20T07:22:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0094,0.3354,70031.93,0
2026-08-20T07:22:00Z,ETH,468,56,3,0.12,0.155,0.19,0.006,0.5153,2259.46,0
2026-08-20T07:23:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0094,0.3354,70027.96,0
2026-08-20T07:23:00Z,ETH,468,56,3,0.12,0.155,0.19,0.006,0.5153,2259.11,0
2026-08-20T07:24:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0103,0.334,69967.96,0
2026-08-20T07:24:00Z,ETH,468,56,3,0.19,0.235,0.28,0.0085,0.513,2256.72,0
2026-08-20T07:25:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0092,0.3343,70012.11,0
2026-08-20T07:25:00Z,ETH,468,56,3,0.12,0.155,0.19,0.006,0.5136,2257.68,0
2026-08-20T07:26:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0092,0.3357,70020.24,0
2026-08-20T07:26:00Z,ETH,468,56,3,0.12,0.16,0.2,0.0059,0.5126,2256.74,0
2026-08-20T07:27:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0092,0.3357,70015.7,0
2026-08-20T07:27:00Z,ETH,468,56,3,0.12,0.15,0.18,0.006,0.5129,2257.29,0
2026-08-20T07:28:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0094,0.3357,70038.02,0
2026-08-20T07:28:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0061,0.513,2258.75,0
2026-08-20T07:29:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0095,0.3358,70055.06,0
2026-08-20T07:29:00Z,ETH,468,56,3,0.19,0.235,0.28,0.0083,0.5134,2259.89,0
2026-08-20T07:30:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0102,0.3346,69928.26,0
2026-08-20T07:30:00Z,ETH,468,56,3,0.23,0.265,0.3,0.0117,0.5137,2254.72,0
2026-08-20T07:31:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0103,0.3338,69898.37,0
2026-08-20T07:31:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0044,0.5127,2253.3,0
2026-08-20T07:32:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.0103,0.3337,69901.51,0
2026-08-20T07:32:00Z,ETH,468,56,3,0.11,0.15,0.19,0.0058,0.5121,2253.59,0
2026-08-20T07:33:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0103,0.3336,69879.55,0
2026-08-20T07:33:00Z,ETH,468,56,3,0.11,0.15,0.19,0.0057,0.5135,2252.26,0
2026-08-20T07:34:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0103,0.333,69950.85,0
2026-08-20T07:34:00Z,ETH,468,56,3,0.11,0.15,0.19,0.0059,0.5129,2255.19,0
2026-08-20T07:35:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0105,0.3345,69954.37,0
2026-08-20T07:35:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0043,0.5129,2254.81,0
2026-08-20T07:36:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0103,0.3325,69911.25,0
2026-08-20T07:36:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0044,0.5127,2252.94,0
2026-08-20T07:37:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0104,0.3323,69888.64,0
2026-08-20T07:37:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0045,0.5133,2252.05,0
2026-08-20T07:38:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0103,0.3334,69906.34,0
2026-08-20T07:38:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0044,0.5133,2252.5,0
2026-08-20T07:39:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0103,0.3342,69911.86,0
2026-08-20T07:39:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0045,0.5132,2250.98,0
2026-08-20T07:41:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0104,0.3347,69949.01,0
2026-08-20T07:41:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0045,0.5122,2252.29,0
2026-08-20T07:42:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0103,0.3356,69942.98,0
2026-08-20T07:42:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0045,0.5123,2251.85,0
2026-08-20T07:44:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0104,0.335,69960.72,0
2026-08-20T07:44:00Z,ETH,468,56,3,0.12,0.165,0.21,0.0058,0.5123,2251.42,0
2026-08-20T07:45:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0104,0.335,69960.41,0
2026-08-20T07:45:00Z,ETH,468,56,3,0.12,0.16,0.2,0.0058,0.5123,2251.41,0
2026-08-20T07:46:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0102,0.3362,69927.61,0
2026-08-20T07:46:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0045,0.5115,2252.05,0
2026-08-20T07:47:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0103,0.3348,69954.13,0
2026-08-20T07:47:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0044,0.5119,2254.13,0
2026-08-20T07:48:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0103,0.3354,69967.68,0
2026-08-20T07:48:00Z,ETH,468,56,3,0.12,0.2,0.28,0.0058,0.5126,2253.7,0
2026-08-20T07:49:00Z,BTC,610,76,5,0.16,0.17,0.19,0.0094,0.335,70038.29,0
2026-08-20T07:49:00Z,ETH,468,56,3,0.18,0.185,0.19,0.0072,0.5125,2255.62,0
2026-08-20T07:50:00Z,BTC,610,76,5,0.16,0.17,0.19,0.0093,0.335,70019.83,0
2026-08-20T07:50:00Z,ETH,468,56,3,0.19,0.195,0.2,0.0072,0.512,2255.15,0
2026-08-20T07:51:00Z,BTC,610,76,5,0.16,0.17,0.19,0.0093,0.3356,69993.32,0
2026-08-20T07:51:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0059,0.5118,2254.1,0
2026-08-20T07:52:00Z,ETH,41,4,0,,,,,,2259.36,0
2026-08-20T07:53:00Z,BTC,610,76,5,0.16,0.17,0.2,0.0096,0.3359,70093.91,0
2026-08-20T07:53:00Z,ETH,468,56,3,0.12,0.15,0.18,0.0061,0.5111,2256.74,0
2026-08-20T07:54:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0098,0.3366,70165.06,0
2026-08-20T07:54:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0042,0.5107,2257.83,0
2026-08-20T07:55:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0098,0.3366,70162.0,0
2026-08-20T07:55:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0042,0.5107,2257.82,0
2026-08-20T07:56:00Z,BTC,610,76,5,0.16,0.18,0.19,0.0098,0.3354,70120.08,0
2026-08-20T07:56:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0043,0.5099,2256.98,0
2026-08-20T07:57:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0097,0.3356,70129.15,0
2026-08-20T07:57:00Z,ETH,468,56,3,0.09,0.105,0.12,0.0042,0.5102,2257.14,0
2026-08-20T07:58:00Z,BTC,610,76,5,0.16,0.18,0.19,0.0098,0.3356,70153.59,0
2026-08-20T07:58:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0042,0.51,2258.06,0
2026-08-20T07:59:00Z,BTC,610,76,5,0.15,0.18,0.2,0.01,0.3359,70187.83,0
2026-08-20T07:59:00Z,ETH,468,56,3,0.19,0.195,0.2,0.0075,0.5097,2258.53,0
2026-08-20T08:00:00Z,BTC,610,76,5,0.19,0.28,0.28,0.0159,0.3361,70147.01,0
2026-08-20T08:00:00Z,ETH,468,56,3,0.24,0.26,0.28,0.0112,0.5098,2258.0,0
2026-08-20T08:01:00Z,BTC,564,76,5,0.32,0.4,0.53,0.0202,0.3357,70206.88,0
2026-08-20T08:01:00Z,ETH,442,56,3,0.19,0.235,0.28,0.0085,0.5106,2259.02,0
2026-08-20T08:02:00Z,BTC,564,76,5,0.16,0.18,0.2,0.0101,0.3357,70202.1,0
2026-08-20T08:02:00Z,ETH,442,56,3,0.12,0.155,0.19,0.0061,0.5106,2259.13,0
2026-08-20T08:03:00Z,BTC,564,76,5,0.16,0.18,0.2,0.0102,0.3356,70227.96,0
2026-08-20T08:03:00Z,ETH,442,56,3,0.1,0.105,0.11,0.0043,0.5093,2257.37,0
2026-08-20T08:04:00Z,BTC,564,76,5,0.16,0.18,0.2,0.0102,0.3357,70208.8,0
2026-08-20T08:04:00Z,ETH,442,56,3,0.1,0.11,0.12,0.0043,0.5094,2257.35,0
2026-08-20T08:05:00Z,BTC,564,76,5,0.16,0.18,0.2,0.0101,0.3357,70199.91,0
2026-08-20T08:05:00Z,ETH,442,56,3,0.1,0.105,0.11,0.0043,0.5102,2257.66,0
2026-08-20T08:06:00Z,BTC,564,76,6,0.17,0.195,0.2,0.0119,0.3362,70293.45,0
2026-08-20T08:06:00Z,ETH,442,56,3,0.2,0.29,0.38,0.0084,0.5103,2259.41,0
2026-08-20T08:07:00Z,BTC,564,76,4,1.03,1.075,1.12,0.0754,0.3355,70507.43,0
2026-08-20T08:07:00Z,ETH,442,56,3,0.48,0.525,0.57,0.0233,0.5041,2263.64,0
2026-08-20T08:08:00Z,BTC,564,76,4,0.175,0.19,0.19,0.0127,0.3387,70558.6,0
2026-08-20T08:08:00Z,ETH,442,56,3,0.29,0.335,0.38,0.0116,0.5175,2264.45,0
2026-08-20T08:09:00Z,BTC,564,76,4,0.375,0.4325,0.5,0.0222,0.3402,71087.4,0
2026-08-20T08:09:00Z,ETH,442,56,3,0.25,0.265,0.28,0.011,0.5203,2272.02,0
2026-08-20T08:10:00Z,BTC,564,76,4,1.395,1.58,1.73,0.0861,0.3485,71238.34,0
2026-08-20T08:10:00Z,ETH,442,56,2,1.645,1.7175,1.79,0.0654,0.5223,2279.08,0
2026-08-20T08:11:00Z,BTC,564,76,4,0.25,0.3175,0.34,0.0174,0.3506,71320.38,0
2026-08-20T08:11:00Z,ETH,442,56,2,0.565,0.5975,0.63,0.0225,0.5294,2278.57,0
2026-08-20T08:12:00Z,BTC,564,76,4,0.17,0.27,0.51,0.0124,0.3496,71308.86,0
2026-08-20T08:12:00Z,ETH,442,56,2,0.425,0.4575,0.49,0.0171,0.526,2279.79,0
2026-08-20T08:13:00Z,BTC,564,76,4,0.16,0.175,0.19,0.0108,0.3493,71384.44,0
2026-08-20T08:13:00Z,ETH,442,56,2,0.655,0.6825,0.71,0.0257,0.5293,2282.62,0
2026-08-20T08:14:00Z,BTC,564,76,4,0.42,0.4775,0.59,0.0284,0.3587,71614.36,0
2026-08-20T08:14:00Z,ETH,442,56,2,0.52,0.565,0.61,0.0206,0.5333,2289.13,0
2026-08-20T08:15:00Z,BTC,564,76,4,0.18,0.2125,0.28,0.0122,0.3619,71413.3,0
2026-08-20T08:15:00Z,ETH,442,56,3,0.38,0.385,0.39,0.0164,0.5346,2280.84,0
2026-08-20T08:16:00Z,BTC,564,76,4,0.325,0.3625,0.43,0.0201,0.3623,71415.65,0
2026-08-20T08:16:00Z,ETH,442,56,3,0.29,0.395,0.5,0.0119,0.5353,2277.1,0
2026-08-20T08:17:00Z,BTC,564,76,4,0.185,0.2525,0.44,0.0129,0.3618,71603.94,0
2026-08-20T08:17:00Z,ETH,442,56,2,0.095,0.0975,0.1,0.0037,0.5343,2282.2,0
2026-08-20T08:18:00Z,BTC,564,76,4,0.16,0.1825,0.19,0.0097,0.3675,71711.5,0
2026-08-20T08:18:00Z,ETH,442,56,2,0.185,0.2275,0.27,0.0068,0.538,2286.01,0
2026-08-20T08:19:00Z,BTC,564,76,4,0.16,0.175,0.19,0.0096,0.3704,71672.48,0
2026-08-20T08:19:00Z,ETH,442,56,2,0.245,0.3225,0.4,0.0098,0.5388,2283.83,0
2026-08-20T08:20:00Z,BTC,564,76,4,0.18,0.215,0.29,0.0123,0.3704,71664.72,0
2026-08-20T08:20:00Z,ETH,442,56,2,0.52,0.56,0.6,0.0201,0.5389,2282.94,0
2026-08-20T08:21:00Z,BTC,564,76,4,0.32,0.3475,0.37,0.0191,0.3715,71498.97,0
2026-08-20T08:21:00Z,ETH,442,56,3,0.13,0.29,0.45,0.0065,0.5386,2279.29,0
2026-08-20T08:22:00Z,BTC,564,76,4,0.18,0.215,0.29,0.0119,0.3705,71544.44,0
2026-08-20T08:22:00Z,ETH,442,56,3,0.1,0.115,0.13,0.0041,0.5377,2281.15,0
2026-08-20T08:23:00Z,BTC,564,76,4,0.16,0.175,0.19,0.0096,0.3705,71493.28,0
2026-08-20T08:23:00Z,ETH,442,56,3,0.1,0.11,0.12,0.004,0.5386,2279.82,0
2026-08-20T08:24:00Z,BTC,564,76,4,0.16,0.175,0.19,0.0096,0.3705,71521.05,0
2026-08-20T08:24:00Z,ETH,442,56,3,0.1,0.115,0.13,0.0041,0.5383,2281.19,0
2026-08-20T08:25:00Z,BTC,564,76,4,0.16,0.2225,0.38,0.0096,0.3705,71568.21,0
2026-08-20T08:25:00Z,ETH,442,56,3,0.2,0.235,0.27,0.0082,0.5392,2281.68,0
2026-08-20T08:26:00Z,BTC,564,76,4,0.16,0.175,0.19,0.0096,0.3694,71539.86,0
2026-08-20T08:26:00Z,ETH,442,56,3,0.12,0.15,0.18,0.0062,0.5395,2281.38,0
2026-08-20T08:27:00Z,BTC,564,76,4,0.16,0.175,0.19,0.0096,0.3693,71523.76,0
2026-08-20T08:27:00Z,ETH,442,56,3,0.12,0.15,0.18,0.0062,0.5416,2281.37,0
2026-08-20T08:28:00Z,BTC,564,76,4,0.16,0.225,0.39,0.0097,0.3718,71666.51,0
2026-08-20T08:28:00Z,ETH,442,56,2,0.27,0.305,0.34,0.0102,0.5421,2284.73,0
2026-08-20T08:29:00Z,BTC,564,76,4,0.165,0.185,0.2,0.0096,0.3735,71686.22,0
2026-08-20T08:29:00Z,ETH,442,56,2,0.225,0.2875,0.35,0.0082,0.5434,2284.12,0
2026-08-20T08:30:00Z,BTC,564,76,4,0.155,0.175,0.19,0.0094,0.3732,71617.57,0
2026-08-20T08:30:00Z,ETH,442,56,3,0.13,0.155,0.18,0.0062,0.5427,2281.56,0
2026-08-20T08:31:00Z,BTC,564,76,4,0.365,0.395,0.44,0.023,0.3732,71558.2,0
2026-08-20T08:31:00Z,ETH,442,56,3,0.13,0.24,0.35,0.0066,0.5406,2279.33,0
2026-08-20T08:32:00Z,BTC,564,76,5,0.17,0.2,0.2,0.0116,0.3751,71775.15,0
2026-08-20T08:32:00Z,ETH,442,56,2,0.19,0.195,0.2,0.0073,0.538,2282.44,0
2026-08-20T08:33:00Z,BTC,564,76,4,0.16,0.175,0.19,0.0094,0.3766,71572.19,0
2026-08-20T08:33:00Z,ETH,442,56,3,0.27,0.28,0.29,0.0097,0.5402,2277.97,0
2026-08-20T08:34:00Z,BTC,564,76,4,0.24,0.29,0.29,0.0141,0.3756,71642.93,0
2026-08-20T08:34:00Z,ETH,442,56,3,0.18,0.185,0.19,0.0065,0.5401,2276.85,0
2026-08-20T08:35:00Z,BTC,564,76,4,0.34,0.4,0.43,0.0188,0.3756,71620.0,0
2026-08-20T08:35:00Z,ETH,442,56,3,0.78,0.795,0.81,0.031,0.5402,2274.64,0
2026-08-20T08:36:00Z,BTC,564,76,4,0.165,0.1825,0.19,0.0094,0.3748,71597.35,0
2026-08-20T08:36:00Z,ETH,442,56,3,0.09,0.105,0.12,0.004,0.5375,2276.35,0
2026-08-20T08:37:00Z,BTC,564,76,4,0.18,0.215,0.29,0.0123,0.3748,71630.56,0
2026-08-20T08:37:00Z,ETH,442,56,3,0.13,0.155,0.18,0.0065,0.5374,2276.8,0
2026-08-20T08:38:00Z,BTC,564,76,5,0.2,0.2,0.44,0.0144,0.3744,71791.66,0
2026-08-20T08:38:00Z,ETH,442,56,2,0.145,0.1725,0.2,0.0057,0.539,2281.47,0
2026-08-20T08:39:00Z,BTC,564,76,5,0.2,0.2,0.45,0.0144,0.3745,71784.92,0
2026-08-20T08:39:00Z,ETH,442,56,3,0.36,0.37,0.38,0.0127,0.5395,2279.22,0
2026-08-20T08:40:00Z,BTC,564,76,5,0.37,0.6,0.61,0.0244,0.3755,71933.64,0
2026-08-20T08:40:00Z,ETH,442,56,2,0.14,0.16,0.18,0.0052,0.5399,2280.84,0
2026-08-20T08:41:00Z,BTC,564,76,5,0.18,0.2,0.21,0.0121,0.3744,71825.19,0
2026-08-20T08:41:00Z,ETH,442,56,3,0.18,0.185,0.19,0.0067,0.5386,2278.35,0
2026-08-20T08:42:00Z,BTC,564,76,5,0.2,0.28,0.44,0.015,0.3738,71748.15,0
2026-08-20T08:42:00Z,ETH,442,56,3,0.13,0.285,0.44,0.0067,0.5391,2277.75,0
2026-08-20T08:43:00Z,BTC,564,76,5,0.19,0.2,0.29,0.015,0.3737,71800.57,0
2026-08-20T08:43:00Z,ETH,442,56,2,0.29,0.345,0.4,0.0114,0.5387,2280.15,0
2026-08-20T08:44:00Z,BTC,564,76,4,0.165,0.185,0.2,0.0103,0.3728,71832.82,0
2026-08-20T08:44:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.0053,0.5378,2281.38,0
2026-08-20T08:45:00Z,BTC,564,76,5,0.2,0.41,0.6,0.0148,0.3729,71857.9,0
2026-08-20T08:45:00Z,ETH,442,56,2,0.19,0.195,0.2,0.0073,0.5371,2281.11,0
2026-08-20T08:46:00Z,BTC,564,76,4,0.165,0.1825,0.19,0.0103,0.3728,71863.04,0
2026-08-20T08:46:00Z,ETH,442,56,2,0.14,0.16,0.18,0.0053,0.537,2281.38,0
2026-08-20T08:47:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0131,0.3744,72068.09,0
2026-08-20T08:47:00Z,ETH,442,56,2,0.225,0.2875,0.35,0.0083,0.5358,2284.79,0
2026-08-20T08:48:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0129,0.3779,72029.4,0
2026-08-20T08:48:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.0052,0.5356,2283.52,0
2026-08-20T08:49:00Z,BTC,564,76,3,0.38,0.42,0.46,0.0253,0.378,72017.89,0
2026-08-20T08:49:00Z,ETH,442,56,2,0.225,0.2875,0.35,0.0082,0.5388,2282.89,0
2026-08-20T08:50:00Z,BTC,564,76,3,0.3,0.335,0.37,0.0171,0.3776,72049.3,0
2026-08-20T08:50:00Z,ETH,442,56,2,0.265,0.3475,0.43,0.0098,0.5401,2282.45,0
2026-08-20T08:51:00Z,BTC,564,76,3,0.19,0.19,0.19,0.0127,0.3786,72046.98,0
2026-08-20T08:51:00Z,ETH,442,56,2,0.14,0.16,0.18,0.0052,0.5393,2282.7,0
2026-08-20T08:52:00Z,BTC,564,76,3,0.18,0.245,0.31,0.0127,0.3799,72095.84,0
2026-08-20T08:52:00Z,ETH,442,56,2,0.22,0.28,0.34,0.0081,0.5411,2283.94,0
2026-08-20T08:53:00Z,BTC,564,76,3,0.19,0.25,0.31,0.0127,0.3809,72120.45,0
2026-08-20T08:53:00Z,ETH,442,56,2,0.18,0.22,0.26,0.0066,0.5422,2285.94,0
2026-08-20T08:54:00Z,BTC,564,76,3,0.19,0.19,0.19,0.0126,0.3816,72124.59,0
2026-08-20T08:54:00Z,ETH,442,56,2,0.18,0.22,0.26,0.0066,0.543,2286.04,0
2026-08-20T08:55:00Z,BTC,564,76,3,0.18,0.18,0.18,0.0126,0.3816,72074.66,0
2026-08-20T08:55:00Z,ETH,442,56,2,0.14,0.16,0.18,0.0051,0.5442,2287.59,0
2026-08-20T08:56:00Z,BTC,564,76,3,0.19,0.19,0.19,0.0126,0.3821,72034.12,0
2026-08-20T08:56:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.0051,0.5438,2287.66,0
2026-08-20T08:57:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0124,0.3798,72001.02,0
2026-08-20T08:57:00Z,ETH,442,56,2,0.175,0.2125,0.25,0.0064,0.5441,2290.62,0
2026-08-20T08:58:00Z,BTC,564,76,3,0.19,0.19,0.19,0.0124,0.3798,71997.6,0
2026-08-20T08:58:00Z,ETH,442,56,2,0.24,0.275,0.31,0.0094,0.5442,2290.02,0
2026-08-20T08:59:00Z,BTC,564,76,5,0.18,0.19,0.21,0.0121,0.381,71914.27,0
2026-08-20T08:59:00Z,ETH,442,56,2,0.09,0.095,0.1,0.0036,0.5461,2287.84,0
2026-08-20T09:00:00Z,BTC,564,76,4,0.185,0.21,0.27,0.0128,0.381,71945.6,0
2026-08-20T09:00:00Z,ETH,442,56,2,0.09,0.095,0.1,0.0036,0.5459,2289.19,0
2026-08-20T09:01:00Z,BTC,564,76,4,0.17,0.19,0.19,0.0105,0.379,71977.17,0
2026-08-20T09:01:00Z,ETH,442,56,2,0.095,0.0975,0.1,0.0036,0.5457,2289.85,0
2026-08-20T09:02:00Z,BTC,564,76,5,0.18,0.19,0.2,0.0121,0.3788,71907.37,0
2026-08-20T09:02:00Z,ETH,442,56,2,0.14,0.17,0.2,0.0057,0.5468,2285.84,0
2026-08-20T09:03:00Z,BTC,564,76,4,0.185,0.21,0.27,0.0128,0.3781,71979.46,0
2026-08-20T09:03:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.005,0.5465,2285.66,0
2026-08-20T09:04:00Z,BTC,564,76,4,0.165,0.1825,0.19,0.0103,0.3788,71951.51,0
2026-08-20T09:04:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.005,0.5464,2286.06,0
2026-08-20T09:05:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0126,0.3783,72028.66,0
2026-08-20T09:05:00Z,ETH,442,56,2,0.225,0.2875,0.35,0.0079,0.5459,2287.39,0
2026-08-20T09:06:00Z,BTC,564,76,3,0.47,0.505,0.54,0.0271,0.3784,72167.42,0
2026-08-20T09:06:00Z,ETH,442,56,2,1.14,1.15,1.16,0.0443,0.5455,2297.34,0
2026-08-20T09:07:00Z,BTC,564,76,3,0.46,0.5,0.54,0.0264,0.3784,72119.33,0
2026-08-20T09:07:00Z,ETH,442,56,2,0.605,0.6475,0.69,0.0228,0.5461,2295.04,0
2026-08-20T09:08:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0127,0.3779,72096.04,0
2026-08-20T09:08:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.005,0.5467,2292.54,0
2026-08-20T09:09:00Z,BTC,564,76,3,0.39,0.435,0.48,0.027,0.3779,72225.18,0
2026-08-20T09:09:00Z,ETH,442,56,2,0.56,0.58,0.6,0.0213,0.5488,2295.7,0
2026-08-20T09:10:00Z,BTC,564,76,3,0.2,0.26,0.32,0.0134,0.3833,72251.67,0
2026-08-20T09:10:00Z,ETH,442,56,2,0.365,0.4425,0.52,0.0134,0.5488,2298.92,0
2026-08-20T09:11:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0123,0.3834,72165.77,0
2026-08-20T09:11:00Z,ETH,442,56,2,0.095,0.0975,0.1,0.0037,0.5492,2296.75,0
2026-08-20T09:12:00Z,BTC,564,76,3,0.17,0.18,0.19,0.0121,0.3809,72205.74,0
2026-08-20T09:12:00Z,ETH,442,56,2,0.365,0.4425,0.52,0.0133,0.5499,2298.13,0
2026-08-20T09:13:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0118,0.3809,72247.04,0
2026-08-20T09:13:00Z,ETH,442,56,2,0.385,0.4025,0.42,0.0152,0.5496,2299.7,0
2026-08-20T09:14:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0116,0.3827,72263.39,0
2026-08-20T09:14:00Z,ETH,442,56,2,0.245,0.2825,0.32,0.0099,0.5505,2300.34,0
2026-08-20T09:15:00Z,BTC,564,76,3,0.18,0.18,0.18,0.0123,0.3812,72139.71,0
2026-08-20T09:15:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.0051,0.5494,2295.83,0
2026-08-20T09:16:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0123,0.3812,72133.44,0
2026-08-20T09:16:00Z,ETH,442,56,2,0.24,0.275,0.31,0.0095,0.5497,2294.5,0
2026-08-20T09:17:00Z,BTC,564,76,3,0.17,0.185,0.2,0.0114,0.3822,72273.83,0
2026-08-20T09:17:00Z,ETH,442,56,2,0.19,0.2,0.21,0.0075,0.5471,2297.45,0
2026-08-20T09:18:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0112,0.3853,72284.05,0
2026-08-20T09:18:00Z,ETH,442,56,2,0.095,0.0975,0.1,0.0038,0.5491,2297.91,0
2026-08-20T09:19:00Z,BTC,564,76,4,0.185,0.22,0.28,0.0117,0.3853,72318.53,0
2026-08-20T09:19:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.0053,0.549,2299.77,0
2026-08-20T09:20:00Z,BTC,564,76,3,0.18,0.185,0.19,0.0117,0.3843,72219.63,0
2026-08-20T09:20:00Z,ETH,442,56,2,0.38,0.41,0.44,0.0141,0.549,2297.98,0
2026-08-20T09:21:00Z,BTC,564,76,4,0.18,0.21,0.27,0.0116,0.389,72384.76,0
2026-08-20T09:21:00Z,ETH,442,56,2,0.135,0.1525,0.17,0.0053,0.5488,2300.77,0
2026-08-20T09:22:00Z,BTC,564,76,4,0.165,0.1775,0.2,0.0099,0.389,72367.65,0
2026-08-20T09:22:00Z,ETH,442,56,2,0.185,0.2225,0.26,0.0068,0.5488,2300.59,0
2026-08-20T09:23:00Z,BTC,564,76,4,0.165,0.175,0.19,0.0099,0.3908,72341.1,0
2026-08-20T09:23:00Z,ETH,442,56,2,0.22,0.28,0.34,0.0082,0.5507,2299.41,0
2026-08-20T09:24:00Z,BTC,564,76,4,0.16,0.17,0.2,0.0098,0.3929,72356.59,0
2026-08-20T09:24:00Z,ETH,442,56,2,0.805,0.8875,0.97,0.0308,0.5492,2303.37,0
2026-08-20T09:25:00Z,BTC,564,76,4,0.155,0.1675,0.19,0.0098,0.3932,72351.53,0
2026-08-20T09:25:00Z,ETH,442,56,2,0.095,0.1025,0.11,0.0038,0.5521,2299.16,0
2026-08-20T09:26:00Z,BTC,564,76,4,0.165,0.175,0.19,0.0097,0.3932,72354.91,0
